"Product Name","Product Image","Price (BDT)","Original Price (BDT)","Discount Percentage"
"Ramadan special packages","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/277084977_4988113244606095_7560447778146503475_n.jpg?stp=c98.0.884.884a_dst-jpg_s400x400_tt6&_nc_cat=105&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeES3p_3Y7tvvFNtdh7LlvwIoDt_Ol96kf6gO386X3qR_heRwJMn7UyVz7BkUDsL5mT8Jtm09xEuM8Fy7XLObbEZ&_nc_ohc=dS4ilfxHYbQQ7kNvwF_-Z5b&_nc_oc=AdrBr02pC_URE-cPZNkknFrkBeKuMhm8ea4dGfqMCmYYtrHuXU6A_VU7WUAk1gTqmoM&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af3RDYAX3qlNh9ZhmLxRgyuZ6MOjnJYfCz8zUkDeiMXI2A&oe=69EA96C9","4700","5000","6"
"Love you box","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/277183234_4793417537434972_4737791358296281705_n.jpg?stp=c0.86.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFxlf5o7IkAay2Yys9SS5NQJ8jsbRO2X8knyOxtE7ZfycdcyKdwPfKr4vTS5zHHQrYOCUleNW0radYwfRhI-XcT&_nc_ohc=o2IhbaRktacQ7kNvwEhYNFB&_nc_oc=AdobqhhGd4INVL_cBO7P_TBzBXyARXC0GbE5MFrcL3cmA_xzUcVdvtszcO6G5L4BfIY&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af38j4UVHGSzXEKdSIjXVQItzSB8uDauP8a3O70PXDeRIQ&oe=69EA992A","3500","",""
"Mini Ballon bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/307964361_8331664386851463_7920889462368262185_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHPm27Kkpe84D3Twy7LA8O8Wro01hbrzNtaujTWFuvM2_vbL8GOfcC4uyvUcOfR6rXNeRtapx09rgt1_OdVbd7Y&_nc_ohc=7LqSe2IqfD8Q7kNvwFawl03&_nc_oc=AdqZm7C6WLDZpezwvFE9VQCcnrQrQnO-x3fdCmuu6pWJJAXXi-oMOLr6n3wrW5tzlZo&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af0ku1XUsV_DWQABFuwhDf5uEG8nnB5GZZceLXxNFkahdg&oe=69EA9116","1500","1700","11.76"
"Golden Balloon Bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/279036615_4995886397164163_5438987803224717969_n.jpg?stp=c0.0.3064.3064a_dst-jpg_s400x400_tt6&_nc_cat=110&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE4GcgpoBluMVYChXREW0rPFu0hB11Ya9AW7SEHXVhr0B2146Oj8s-v2qTcnYQnChaj9ieSTfN9xDmwPkl7O40j&_nc_ohc=uU-c9SVbHBIQ7kNvwE0bw_h&_nc_oc=AdoTzzxeiinFbNP5L-hP8TW22mvDKOD8HfH1cNOHD6wsea4h5rUdwQgLgz9wCtoH8bQ&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af0zMMSI7s9_nyZzWvakoQaYj0tQAHEL4M2u1cSCl7o4XQ&oe=69EA9A09","1800","2000","10"
"gift box -1","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/271382210_4644004535666605_5741213471915881543_n.jpg?stp=c26.0.1028.1028a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFbwCPUggCbRGeeioUMxmz0f_99IInnQKp__30giedAqj2MHk2H-cH_bk_TsjSyXqRBhd3odeYYANzJXo-UKoj1&_nc_ohc=LsB4AxKFbzgQ7kNvwGizw7P&_nc_oc=AdpW3fy3QvlSznOvNnZ_QsaEamk4P2udf9hK1eGdMcgsqST46OUuzE4Xxn_rGz8C5KY&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af1452BFui_wdbIwMQdRuNunRe8uluB8rv7sB_K37oacuA&oe=69EAAECB","3600","",""
"Premium Rose bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/293847170_5675498695807041_4032249630916786916_n.jpg?stp=c0.25.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=111&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeH5otN68DzDKk_akR293Tu3SaWbhjefg65JpZuGN5-DrnV5qMcY3x1Qo4NRrpXGS-9erpPKOicZgySsPVXMWuJM&_nc_ohc=Gz9TEz65L2IQ7kNvwEXwgk_&_nc_oc=AdoIVC-uZ7WoEv-xomNXlG3zxN5vI9R7_GApVBJMF6WmHM_sWHTDxXQNMJ6exB2DiKk&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af2mRJBaK7ml9luGGZMFy9db6t66ZVIX3P2W66mYerWUhA&oe=69EA984D","5000","",""
"Shari package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/121630182_3467563276661206_2803699217011859035_n.jpg?stp=c146.0.1310.1310a_dst-jpg_s400x400_tt6&_nc_cat=110&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFx6tGZoOzONW7mmpw5K81uUXovmT81075Rei-ZPzXTvo945oLRHklM7nM0vAgmSAJvuDdwtLPnqin0qOHjH_Qg&_nc_ohc=iA4UV6S2UrUQ7kNvwHMeNYv&_nc_oc=AdrN9w-sfs2_UYfjm9DSJMuKWTrdIHKGcD1rkMl9Q-10l0nZ6_pbMrjeaZ6JXTkF2hA&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af26letkCsGmidhUrE5CuCvAdlawZKYD71GU1nLlF87YuQ&oe=69EA942B","3800","",""
"Gift set for baby's","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/143072731_3521383951316703_9168055443128168416_n.jpg?stp=c152.0.1743.1743a_dst-jpg_s400x400_tt6&_nc_cat=106&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFODGIB1FsD63xi5eTTHx50HzGcSJM2VZwfMZxIkzZVnD1DNYwQgzzSkq4GCd-9NO6ANM8Mm2uB0UJ6u3FcyD7m&_nc_ohc=THll0vrxnNQQ7kNvwGEcBzj&_nc_oc=Adpt2NpXsNR85nmkc0oEMwoN441n0LUxxEC5vUQcSm-GheVKPMrBUao8OINA3qp_xpQ&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af3uKo6D1kpYvPvKkXKJo5oMa2m9rGErIkrnDLvuIblklg&oe=69EA853A","4500","",""
"Balloon bouquet with chocolate box","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/243252854_4222904441151237_9172123220869842503_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHR7ZGKtQ-7bJ3NzOtwobnAgOjdhk1COfmA6N2GTUI5-Rt6C0g8Zsiz3dy1PLnYV9oM4NK3MYPQ6u2ts5XSne4k&_nc_ohc=s961jkik4c4Q7kNvwGdBu34&_nc_oc=AdoNEo8PwGvEVzE31s9AcrLhcODAS8KJUW40r0pxnPazvMDHv7HE5FxWfXHpOL_e-5Q&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af0Jjagc1zPJ9ARys88B7xzO_6o1gkTuniCHMIPii9TCBA&oe=69EA7B41","4000","4600","13.04"
"Student package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/218393624_3158390824285812_8909033922276488299_n.jpg?stp=c0.0.2898.2898a_dst-jpg_s400x400_tt6&_nc_cat=105&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEJumZMh68XjfU63azwadBC1cf3uDghXsvVx_e4OCFeyw1CaeN23lFmv36PLf_1_Hy-DkgV_KPJrHc5UhNm3H9d&_nc_ohc=U8dAHKbqIbQQ7kNvwHvDOSR&_nc_oc=AdrZCGFdCD66-xF0auhAR2la5RceFyrJMLeryAe2nbPAmNy3C56rDBuxtI_8s3WbmNY&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=LbC2BUzRKMDDEKpOTRxZZQ&_nc_ss=7a3a8&oh=00_Af3pcmkrOJEOJJ5xlgJMJbM2h7on1XkJS1tfyfZwSLPYnw&oe=69EAAC38","1400","",""
"Ultimate Birthday Duo Pack","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/648858292_3294366514057554_4642619605889618240_n.jpg?stp=c0.1.1286.1286a_dst-jpg_s400x400_tt6&_nc_cat=105&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEXTwhZQpAzK0kxleV6pIkDZ2-71iHkf4tnb7vWIeR_i3WsmYUXKQIuz2mnQFVH9maqqGBgDR8rJo6z_yvB2B3w&_nc_ohc=L4HQXl9bB3UQ7kNvwFRVpGy&_nc_oc=AdpL32KDW4GT0eDDdKERH7Z3ui9TEraxNrhSxLSTW_WVEWqYYngIH4NTiN36O9PzNc8&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af1sGXGjxjpsqKdlvobntYOSpjzePejzMsx7DCDGJzYMaQ&oe=69EA9ED6","7000","",""
"Grand Chocolate Harmony Bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/624001374_1436452818145577_2271068474143368967_n.jpg?stp=c0.226.1596.1596a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGFkuTpRKsletjCiwTujgW8mLKsfws-wv2Ysqx_Cz7C_T2sdJ0VM1DWlTky4mcuXZ9enexpYYwqi0la1Us5LBM0&_nc_ohc=WUWlkPUFZq0Q7kNvwENRlrO&_nc_oc=AdrrE3gUBckQHhWc_23hwUMyoZvk_0mzFeKHb_UTxUz6jhy9d0MZe2kbXIjn9jfjIWo&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af1DA2sR-gqRKG36QcooqluV31DVPLFJ-NCS8y-2MZM-IA&oe=69EAB31B","2050","2500","18"
"Sacred Blessings Gift Box","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/650405819_1216596210245104_7902917592282828303_n.jpg?stp=c0.0.1440.1440a_dst-jpg_s400x400_tt6&_nc_cat=103&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeG1RQRA_p60VTgDSwedoW8jfsnOULvYOdl-yc5Qu9g52YeGUY7qCL0RPja7hfFDdfz7lOQ2Jx7h7J5Z45pFX9GM&_nc_ohc=rSyTjn-fwsQQ7kNvwGCQSVg&_nc_oc=AdoFuLfr9eGP2PJqBQ8H5e2m-bF4_9MjbuxEBv_1EtoKvvnOI-UVTe_NiJpngwtIbGA&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af0YYDmLg4dEE2oNTcRFoAPNJCyp9Nlz0CKZEbtutRZaAA&oe=69EAAAB3","4650","5000","7"
"Sweet Treats Chocolate Wrap","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/610934018_1121739263235657_7823284950187941984_n.jpg?stp=c0.180.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGY95VM3GJbxPECqXvdG0gupeXaCpo_OPKl5doKmj848mmHhCjJOA_E2WZdybZGExGBj_wF664JNr_ecEE81moS&_nc_ohc=LIgElomGJRoQ7kNvwHxhD_c&_nc_oc=Adow2PR5PvvgSOGz2yG9Wsx_zoYewU5B82z4v83Hoy-ihGUgSd1Ck94gX3lImuRJ8Zo&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af0KN0PcGLAj0rWSbFl5Zc169U2XqaEHqMeAUtcBtsfKzw&oe=69EA89D1","2650","",""
"Heart-Shaped Red Rose Bouquet, Chocolate Box, Cake & Balloon Anniversary Combo","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/621138759_680221441751450_2010784053631422148_n.jpg?stp=c3.0.1432.1432a_dst-jpg_s400x400_tt6&_nc_cat=110&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFpRaD8WT5MbX30MvzE_vYvqp_3R_8T2IWqn_dH_xPYhSWwbkhAmy0nkzvbAGdIKrWpHY991X-Ni2JBA49u7ggH&_nc_ohc=HKPUpnRJc0IQ7kNvwEsu9ek&_nc_oc=Adq0VIqY51Cby7AHD33lOnUbMUk4iccVx-mfO6GQZ_j8OmzDGN4FwsivH_fjaUQfsXk&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af1YynjGAQeB65AkT-3M_Ue-wxwvWaivx5kzzGtndeLLrg&oe=69EA9AD3","14000","16000","12.5"
"Healthy Hearts Nut & Date Tray","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/650405819_1418583772734895_6474648451643079961_n.jpg?stp=c0.0.1152.1152a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE8o9yACOPo1Q7NN6TjbuH5sF2bviAnfiWwXZu-ICd-JQxbr0MpWQPqEln0f1fJvUMhfMr53E7VfYq-7OQ4U06a&_nc_ohc=tz2_6I-4nzUQ7kNvwGSv1gz&_nc_oc=AdqWqgTcnfe1gvjZTWiWIFRxYFlRsHEnaFmpkHXDX0qNeSl2zYbgVSdI4cmfMgGLDvQ&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af3ilYFQI-cMYFgsVmmXhgDZLd3hpvKlLVkkn9jskiulnA&oe=69EAAEC2","8000","",""
"cake with wooden box and flowers","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/649704348_1694146678662927_3192167488921240089_n.jpg?stp=c0.288.1152.1152a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHXQsA3VcvBC3e_9z1YXzl6jySifKVXuTqPJKJ8pVe5OgYxmAalaRuqsDvjQiWfWy8izgduRb2U2D4aD9nt1gmn&_nc_ohc=5mbwXi_tflAQ7kNvwFjzWaj&_nc_oc=Adr8U7seJIU7pnisBUh_ohqrsocLC6OJx2Zf0OpLm8jO8h6QL-MhMDVX8CQT7LDgmSs&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af3xfqG49Tp5n-gEh5C7y2oZ03G71z7FY5dNSuclG9ymlw&oe=69EAA8B9","4500","",""
"Giant Red Rose Bouquet with Ferrero Rocher Heart Center","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/616795206_1229645515759929_165291655046827944_n.jpg?stp=c0.68.1013.1013a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFlO7z_dw4B18uB9eV_Z0CAMoLYH1UP-2kygtgfVQ_7aWYl0Ia81OjXcwJUyf82L2FTa-cj8sfbSFyNySX4R7tg&_nc_ohc=RJHMSaRE0EUQ7kNvwH9Q2a6&_nc_oc=AdryxRrow3rtT-8zecAZepihTblM1OPfBDN3GGIbS6y7AwDce7BcP8a-MWRmH-yS-qM&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af2Jh-7YZORplVHkenr5HmxsrH7XLpUVJMgAajm2H2onYA&oe=69EAACE6","14000","15000","6.67"
"Sweet Romance Trio: Red Roses, Chocolates & Cake Combo","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/624394261_2690600897968047_3507057346661936258_n.jpg?stp=c0.402.1536.1536a_dst-jpg_s400x400_tt6&_nc_cat=109&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE5gjNPnVoDCm9qTNsrLzfoHaZ_N9Z3X50dpn831ndfnQakmwr9NK3S4XpqbkmJk-BYJ04biv5KSWqQz1sB2MNs&_nc_ohc=czvZIHER9TUQ7kNvwGBd-zX&_nc_oc=AdqI5rHVb8Q2gbhzP_jfn_wpCdkhHhPTYro3CRZB5R6zsFJhcVDvCJO53wH812TAybM&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af1ELcP6mSgwPlDl2to0GomRNTIGKjxGJ38qmGMPOXL0-A&oe=69EA9279","5000","",""
"Luxurious chocolate bouquet","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/304904160_4850773998355946_7553139178387965239_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGeOt9trVDTK7OOv-NTxxHRYZW1L9DoKBphlbUv0OgoGkCz_bf3xRZt6mMWKup-snox_FrlGpAFJwOUa_0wqefg&_nc_ohc=O-PFHNo3zLoQ7kNvwExIQxp&_nc_oc=AdqcUNpFxYfiA4BhReLaL_1zhymjIYWbKxLRtHVFP0uES36ijmr1ankOJe_nssK5uRk&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af1AZU_6FA91I-YUGFF9RbxUpZYwGgooF0euZDqHKSgdMw&oe=69EA96C6","6999","7500","6.68"
"Gift combo-5","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/288960967_5124450514334512_729897834235041236_n.jpg?stp=c2.0.998.998a_dst-jpg_s400x400_tt6&_nc_cat=105&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHs5A9rLWfS-xsFNi5JHN_IqSGakkXBuGGpIZqSRcG4YaLoggen9dvrGyPvdvFVoNpgptG5eJaZTLp57uDAHj6D&_nc_ohc=5mHdlqMwkiUQ7kNvwF_HNZ-&_nc_oc=Adqsbl8EqUcWyxY0N5mBSEiYqFa9PjsFjKXxkoOCoGW30g0k1OwqLqxsKTc4G8aoeJM&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af2gJFm_7T7WmwQ4M3zNVotJ4dtp0Llp-JOQXM8I-q6MTA&oe=69EAA361","4000","4500","11.11"
"Love bouquet for anniversary","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/299507396_5363567130403989_8427610298885695768_n.jpg?stp=c0.123.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=100&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFQIVDgvePG-j3yMXh2eQdVpRHhMC6mRYqlEeEwLqZFim178_RuXgCiUWni4VvuQS5Kz8AdDWpMnw2Gbj-Y2hXb&_nc_ohc=g7spaBUYHM4Q7kNvwET_tcm&_nc_oc=Adq2LKKbQgM0u77FQB-d-c5IrpcCYlbSKslvC1nHNIQ_h4RSCA9FOgX-XR00DOU20xs&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=wxbAg0RZ7WUw_rLN3Y2WrA&_nc_ss=7a3a8&oh=00_Af0JqJ5uwLj0cyif6XIvEbd5vggiD-CmW5Uowh2kPOp9hw&oe=69EAA0C3","3600","",""
"Luxury rose bouquet with balloons and chocolates","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/622367568_1423510862660864_2560453745617838960_n.jpg?stp=c0.0.1440.1440a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFNJ1obX-mho4TT-HXzFWxgXRmNNT7DKzZdGY01PsMrNjbRRKrbVFNpgf28sAS-aXYGcmcKHBA7ew3tFQpxTTMh&_nc_ohc=9xHEvqXyhiAQ7kNvwG5LM4S&_nc_oc=Adpf8E2hwhvzY1AeLMIvf2nIFbjLlLbCVdf5sXJ_As7MJZcndD1dbZQuChcHcx4gLr4&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af3I9cx8AAUE0ZUgeZufUv5iaTeLxlG5qnnTQqOHLz6ZIA&oe=69EA85E0","9500","11000","13.64"
"Blue Anniversary Elegance Set","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/649998910_1251136263663153_5904496670773263465_n.png?stp=c0.70.928.928a_dst-png_s400x400&_nc_cat=110&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeF572jBpEkDSoTECKEfKXn4vMBrEXIVw4y8wGsRchXDjJD7mB1FzaDSvOMHpXiuH1nRwmupplZvtMuNt6LK1mQZ&_nc_ohc=OeVOO0rF8WEQ7kNvwGrYQLB&_nc_oc=AdoggdFVLhY9b0tU5pDuG8DcnbOivjCkQ61nrPmTCTLq5pjiUFYnne--id4ciCneAm8&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af15Kv0i3ALTorLIwkr7cGc0OWo3bGyT80r1kHIlBi_N1w&oe=69EA9543","4650","5000","7"
"iloveyou box","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/279956843_7835439439814325_8795182757707340539_n.jpg?stp=c0.98.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=111&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeE_atbUNP4nPOynzlFF2dH97ubW7iB-YRzu5tbuIH5hHH6WiWFZhdO04x6m15pHHnJdjUrjpjVxnMliE7vQinHM&_nc_ohc=tm_k1ZdncOgQ7kNvwFGbWxN&_nc_oc=AdrdwrbLt8EEcGmdnDe82o8RYjpnG0sJY8mbxtDGSOD4ei1-COrrHNbnyI88FBcJcOo&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af3cugeRJ7p0zCTVCvj2Ek0inID6pyU8bbkO9tiwtHThJw&oe=69EA7D19","3600","",""
"Premium gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/140084397_3586994461419444_4093085427548397578_n.jpg?stp=c0.0.1901.1901a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeHWx7tIpikzPG82majmQ-uSq4omdn9p1LOriiZ2f2nUszyTHIMkVlEM1XTtzPLunej-cFlP4Vo0DHweFJVat6FG&_nc_ohc=k_d1AE5d0sgQ7kNvwHXQs6H&_nc_oc=AdqSK0jzRG8-2G0XC3KzBKKG85ZS3Rr9uY5YGMjUbp1YNpIyJ00f8nYkNZoM7dhf4SI&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af3I1FlFyk5wh-GzcfmYWjyoej2_7-ldPH_0Mn7aaLV-8w&oe=69EA9026","7000","",""
"Islamic package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/218253437_3954642811311836_55022158993241720_n.jpg?stp=c0.0.960.960a_dst-jpg_s400x400_tt6&_nc_cat=108&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeEbHHPx5_aNF_khbQgmkV3JLv5thkETITou_m2GQRMhOkN0gbY-FKn2FcmVp1SatIHl8oHrygTRjiIOfxNHPAsE&_nc_ohc=MVE5kov9FRAQ7kNvwGAfa0x&_nc_oc=AdpGhDM53cZtLGpCVIidy3Gz581NjFcH75balhuRTxf_JMHB44UQHBnFsRLNqSUVRfg&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af2J34M-ZWKx214OHt5N1Xl3x8MD6hR_jTby_Mbr31cD0Q&oe=69EA9A73","5700","",""
"Premium Chocolate Busket","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/244648319_4416160211813368_2266891514960209066_n.jpg?stp=c0.0.1080.1080a_dst-jpg_s400x400_tt6&_nc_cat=101&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeGZ1kzjIOmVSta35guyuGuZLFMOYrekIuIsUw5it6Qi4n6v6E_fWeOP0QNQELupZja-jkDaxU_8-DhNoBNSJzci&_nc_ohc=HkWPRJldixcQ7kNvwESRswL&_nc_oc=AdrnrQm3PKA139MxGEiHRy9f0y5NELzd5NNvtDzu_I1yeCPggHCQqADy7usrjAg9u-Y&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af3YPAccKsEIfF0cnBARsdtwt9l0iioWDV3OE5Ug2w-RRA&oe=69EA8F7C","6500","",""
"Premium gift package","https://scontent.fdac23-1.fna.fbcdn.net/v/t45.5328-4/106265319_3908092575930270_1317729795985312215_n.jpg?stp=c0.55.720.720a_dst-jpg_s400x400_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b9a5b7&_nc_eui2=AeFzT139Uj0Qdw6FCujM9Tw2h19USnKlh3SHX1RKcqWHdPR0EozVKWbK5XHpyeRBpAouTq18HKMAevT1CiM_tPqq&_nc_ohc=ldZ-lfwohqEQ7kNvwEm88Xs&_nc_oc=Adpb4anCua1v-w3YjQkJvV06IFPmE5KrrLdAa6yPssK5IZVFuCGb4j1H4x2hbpTwuNc&_nc_zt=23&_nc_ht=scontent.fdac23-1.fna&_nc_gid=oF0OhM1WGYKeNh-gBxfOuQ&_nc_ss=7a3a8&oh=00_Af3HFCKXyu3Fkv8CdWrupssQgkJOyYUJtqtsL7gNMPSLxQ&oe=69EAACF1","6500","",""
